693,2014-05-02 12:16:57.4950000,12,250.200.129.66,KingHill,true,65,5,673
804,2014-05-02 22:00:07.4610000,24,60.243.208.107,KingHill,true,179,5,521-703
657,2014-05-02 01:47:31.1650000,6,56.77.34.118,CaptureFlag,true,40,4,661
775,2014-05-02 17:03:01.4750000,15,81.75.149.88,KingHill,true,110,3,620
555,2014-05-02 01:29:38.2780000,46,134.36.47.135,KingHill,true,199,3,741-744
756,2014-05-02 05:57:45.4110000,106,182.14.135.28,KingHill,true,40,5,815-730
809,2014-05-02 19:22:10.0090000,8,10.55.75.150,KingHill,true,40,3,635
790,2014-05-02 20:37:47.1220000,20,161.123.64.85,CaptureFlag,true,89,3,633-823
665,2014-05-02 13:05:47.0830000,32,133.178.52.47,KingHill,true,47,6,604-796
597,2014-05-02 18:53:19.2840000,14,180.26.68.89,CaptureFlag,true,113,3,727
781,2014-05-02 22:37:27.4590000,2,142.39.193.91,KingHill,true,12,5,606
633,2014-05-02 07:06:34.4790000,21,146.249.96.118,KingHill,true,110,5,844-761
599,2014-05-02 17:34:01.2500000,82,125.76.190.153,KingHill,true,195,4,665-754
649,2014-05-02 03:06:49.3680000,119,122.239.43.1,CaptureFlag,true,10,1,562-660
802,2014-05-02 16:46:49.2340000,210,167.166.204.208,KingHill,true,3,3,859-780-592-627-766
691,2014-05-02 16:06:55.0800000,200,166.220.127.84,CaptureFlag,true,124,4,650-661-647-814
724,2014-05-02 04:30:26.2260000,1,234.33.31.235,KingHill,true,106,6,816
701,2014-05-02 13:36:41.3760000,21,139.208.232.41,CaptureFlag,true,113,2,799-783
595,2014-05-02 16:52:34.0230000,40,251.67.20.5,CaptureFlag,true,145,1,718-809
759,2014-05-02 10:10:01.3390000,9,138.54.247.93,KingHill,true,26,5,684
850,2014-05-02 08:12:38.1480000,21,77.198.70.149,CaptureFlag,true,147,4,691-606
817,2014-05-02 15:31:42.0700000,29,189.9.113.43,KingHill,true,136,4,786-619
686,2014-05-02 15:07:48.2580000,69,52.40.76.166,KingHill,true,63,1,821-762
769,2014-05-02 07:48:37.3000000,1,54.218.156.46,CaptureFlag,true,193,5,618
816,2014-05-02 20:13:15.0350000,7,142.146.84.117,CaptureFlag,true,97,1,692
815,2014-05-02 10:21:03.0120000,19,185.15.136.89,CaptureFlag,true,42,3,673-621
656,2014-05-02 14:33:11.2710000,33,193.188.36.11,KingHill,true,35,2,777-817
818,2014-05-02 07:27:47.3850000,112,167.175.253.214,KingHill,true,123,2,704-671
625,2014-05-02 09:10:46.4620000,213,195.161.169.158,KingHill,true,141,2,864-691-826-818-764
881,2014-05-02 20:26:17.1460000,14,222.50.179.99,KingHill,true,188,5,749
732,2014-05-02 18:02:47.4000000,22,137.211.35.38,KingHill,true,196,5,896-727
658,2014-05-02 20:38:26.1820000,86,22.227.211.14,KingHill,true,49,5,759-905
695,2014-05-02 06:48:05.1290000,118,236.194.94.11,CaptureFlag,true,65,2,877-740
833,2014-05-02 22:40:14.1480000,199,27.196.178.40,KingHill,true,8,3,785-703-805-904
727,2014-05-02 17:55:50.0680000,199,243.225.21.82,CaptureFlag,true,114,4,657-703-705-684
662,2014-05-02 06:40:02.0680000,1,102.27.252.46,KingHill,true,91,1,770
721,2014-05-02 20:08:29.4440000,23,122.73.105.44,KingHill,true,153,4,747-796
837,2014-05-02 04:19:10.1980000,53,91.155.223.117,CaptureFlag,true,155,1,675-879
716,2014-05-02 10:13:38.0050000,103,110.100.169.247,CaptureFlag,true,71,4,810-774
790,2014-05-02 14:00:43.0610000,211,28.13.137.138,KingHill,true,165,2,773-695-915-895-657
720,2014-05-02 08:45:34.4570000,209,241.129.109.3,CaptureFlag,true,54,5,774-812-674-666-754
842,2014-05-02 11:19:10.0560000,226,47.254.143.100,CaptureFlag,true,176,3,764-709-667-857-624
655,2014-05-02 01:10:19.3400000,1,12.74.90.155,CaptureFlag,true,66,1,790
682,2014-05-02 14:00:10.3320000,16,186.186.98.29,KingHill,true,122,5,866
787,2014-05-02 08:49:09.0350000,67,145.43.164.37,CaptureFlag,true,166,3,704-858
668,2014-05-02 21:20:15.4230000,52,250.33.230.91,CaptureFlag,true,42,5,646-761
771,2014-05-02 13:04:56.3910000,198,7.25.155.120,CaptureFlag,true,120,6,900-731-670-735
901,2014-05-02 02:15:33.4710000,4,96.183.68.182,CaptureFlag,true,191,6,677
838,2014-05-02 16:15:18.1480000,24,246.231.64.166,CaptureFlag,true,189,4,940-786
932,2014-05-02 15:50:51.0030000,41,232.159.214.147,CaptureFlag,true,62,6,898-804
782,2014-05-02 21:57:13.3170000,28,214.94.222.36,CaptureFlag,true,113,2,778-706
739,2014-05-02 06:12:07.0480000,196,23.116.202.164,CaptureFlag,true,183,1,829-743-896-909
802,2014-05-02 01:32:43.4100000,13,207.125.1.220,CaptureFlag,true,12,4,705
922,2014-05-02 14:03:42.3520000,19,98.217.132.111,KingHill,true,25,3,900-823
869,2014-05-02 02:41:50.2090000,86,143.112.78.79,KingHill,true,45,2,896-835
945,2014-05-02 13:02:28.2720000,82,30.114.23.41,CaptureFlag,true,165,3,867-671
730,2014-05-02 08:27:54.1790000,10,187.62.9.156,CaptureFlag,true,163,2,858
748,2014-05-02 15:24:36.2780000,6,83.254.29.247,CaptureFlag,true,52,4,758
863,2014-05-02 22:36:33.4260000,24,210.222.58.74,KingHill,true,89,6,730-896
869,2014-05-02 17:31:47.3260000,65,185.35.160.223,CaptureFlag,true,189,1,948-822
875,2014-05-02 18:00:27.3870000,49,121.184.103.198,CaptureFlag,true,144,4,944-700
972,2014-05-02 06:36:00.3640000,11,155.49.60.124,KingHill,true,116,3,967
726,2014-05-02 09:21:08.3350000,24,180.241.97.72,KingHill,true,175,2,810-813
695,2014-05-02 22:14:24.3500000,71,227.190.221.42,KingHill,true,58,2,839-732
970,2014-05-02 19:03:55.1830000,69,54.36.60.77,CaptureFlag,true,184,3,909-976
939,2014-05-02 02:54:57.1640000,196,57.164.128.156,CaptureFlag,true,24,3,886-711-924-889
832,2014-05-02 01:10:27.0240000,206,199.30.46.102,CaptureFlag,true,165,3,820-946-808-755-807
845,2014-05-02 18:51:37.2080000,225,192.46.180.6,KingHill,true,35,6,766-960-901-923-799
707,2014-05-02 08:11:12.4400000,12,104.86.199.200,CaptureFlag,true,18,3,903
779,2014-05-02 19:35:23.3800000,15,75.96.20.24,CaptureFlag,true,13,2,871
877,2014-05-02 17:04:01.0970000,28,82.153.253.204,CaptureFlag,true,194,3,890-928
909,2014-05-02 05:29:39.2020000,5,79.5.83.187,KingHill,true,25,3,730
813,2014-05-02 03:12:11.1720000,16,15.62.164.241,CaptureFlag,true,119,5,994
806,2014-05-02 22:25:19.3800000,78,145.140.43.74,CaptureFlag,true,141,3,724-769
853,2014-05-02 12:43:38.4900000,98,51.75.147.154,KingHill,true,146,1,920-923
788,2014-05-02 09:24:00.3420000,210,177.133.198.143,CaptureFlag,true,185,1,816-944-888-934-942
728,2014-05-02 19:05:56.2810000,210,38.192.40.149,KingHill,true,4,4,921-949-808-725-724
873,2014-05-02 16:49:12.4400000,6,182.74.94.116,CaptureFlag,true,51,6,832
921,2014-05-02 19:09:24.4240000,4,137.11.137.239,CaptureFlag,true,6,2,795
827,2014-05-02 01:43:32.1180000,15,56.166.55.139,KingHill,true,155,2,1000
849,2014-05-02 11:49:37.4740000,107,161.233.52.212,KingHill,true,61,2,975-933
936,2014-05-02 22:08:07.1130000,68,180.190.73.107,CaptureFlag,true,173,1,945-957
952,2014-05-02 14:31:35.4510000,202,95.93.177.29,KingHill,true,52,3,1003-843-848-989-777
887,2014-05-02 14:10:39.4730000,210,24.91.135.166,KingHill,true,40,1,794-1000-931-949-795
962,2014-05-02 07:35:46.2170000,217,235.253.124.213,KingHill,true,111,1,983-787-769-901-1017
917,2014-05-02 19:47:02.4200000,10,4.16.85.152,CaptureFlag,true,48,4,793
766,2014-05-02 19:54:49.3680000,20,7.194.154.132,CaptureFlag,true,25,1,845-1017
765,2014-05-02 08:42:08.1860000,118,68.193.19.107,CaptureFlag,true,79,3,826-820
793,2014-05-02 09:53:58.1320000,52,212.101.145.22,CaptureFlag,true,164,6,1007-744
1033,2014-05-02 15:56:12.2650000,205,206.32.152.44,KingHill,true,102,3,849-789-808-966-935
964,2014-05-02 03:21:38.3990000,204,81.146.73.193,KingHill,true,39,4,751-923-956-883-761
961,2014-05-02 15:33:46.1950000,217,131.132.225.35,KingHill,true,57,1,809-782-1004-923-744
798,2014-05-02 16:12:54.2610000,6,215.60.148.201,CaptureFlag,true,129,5,797
754,2014-05-02 22:10:20.4880000,20,73.250.110.111,KingHill,true,93,6,1038-866
797,2014-05-02 01:41:18.1750000,76,189.12.108.139,KingHill,true,145,3,845-772
865,2014-05-02 03:02:15.4810000,8,162.115.223.189,KingHill,true,190,4,874
868,2014-05-02 14:23:18.4090000,24,95.206.125.59,CaptureFlag,true,87,5,865-836
766,2014-05-02 03:29:21.1670000,104,180.108.159.94,CaptureFlag,true,122,5,833-787
1002,2014-05-02 04:29:18.1630000,2,127.35.250.82,KingHill,true,166,4,830
992,2014-05-02 12:28:44.1900000,19,71.13.138.233,KingHill,true,90,5,1048-829
993,2014-05-02 22:02:08.1360000,45,10.236.235.158,CaptureFlag,true,3,2,974-948
773,2014-05-02 04:30:54.0620000,120,221.161.127.29,KingHill,true,69,3,784-905
785,2014-05-02 03:48:02.3950000,204,237.136.124.142,KingHill,true,21,6,780-854-839-885-974
855,2014-05-02 04:00:04.3790000,197,104.165.41.66,KingHill,true,104,4,1041-869-1037-902
973,2014-05-02 18:32:13.4910000,6,144.38.27.135,KingHill,true,134,2,1068
997,2014-05-02 17:16:02.0250000,15,234.97.208.197,CaptureFlag,true,195,2,837
848,2014-05-02 13:08:49.2950000,9,35.14.48.149,KingHill,true,3,6,803
814,2014-05-02 13:27:36.3980000,23,158.75.214.98,KingHill,true,146,3,1001-963
966,2014-05-02 19:53:19.0220000,115,212.147.97.150,KingHill,true,91,4,925-1061
